question_id,correct_answer,hint,hint_score
782,The World's Water Problem,All we'd have to do to make use of sea water in the world is to remove  the salt .,0.4695354104042053
783,suffered a lot from the accident,He felt a lot of pain.,0.43736886978149414
784,He spent a lot of time preparing for it.,He felt a lot of pain.,0.4467260241508484
785,ended in the Bering Strait,"During the next few months he swam between the four continents of Australia, Asia, Africa and Europe",0.11283671110868454
786,"Where there's a will, there's a way.",,0.0
787,Philippe Croizon's amazing swim,"But it is an even greater success for Philippe Croizon, who has no arms, and no legs!",0.4578399658203125
788,have different ideas about the medical effects of cold-water swimming,"First, they must get along well with everyone else in the group; this is very important because ther",0.3599440170428827
789,cold-water swimming causes more heart attack in summer than in winter,"These  ""Polar Bears"" are people who meet frequently in the winter to swim in freezing cold water.",0.45083853602409363
790,they find it enjoyable and interesting,The Polar Bears love to swim all the year round; they find it fun and relaxing.,0.14333176612854004
791,None of the above.,,0.0
792,a group of cold-water-swimming lovers,"First, they must get along well with everyone else in the group; this is very important because ther",0.3383844901419013
793,four daughters,,0.0
794,Jo,Pretty Meg was often displeased with the schoolchildren she taught; boyish Jo was easy to become ang,0.27533515619392557
795,The March Girls,Three years later the March girls had grown into young womanhood.,0.44277969002723694
796,both happiness and sadness,,0.0
797,Ginger can destroy diseased cells in two different ways.,Scientists have discovered that ginger can kill cancerous cells in two different ways.,0.18072731792926788
798,Ginger's medicinal effects.,"For years, ginger has been used to reduce the effects of nausea .",0.4045102170970668
799,How to use ginger in daily life.,"The Mayo Clinic, however, advises the use of ginger only to reduce nausea during pregnancy.",0.33695778250694275
800,He appreciates it.,,0.0
801,They may say thank you only once.,"When squeezing past someone in a narrow aisle, people say ""sorry"".",0.21733435988426208
802,making comparisons,"It has been my impression that by avoiding criticism, English people are making an effort to make ot",0.32580435538158536
803,Breaking the News,"He'll know how to break the news to her gently.""",0.4257883131504059
804,They didn't want her to die of shock,"""The shock might kill her!",0.2255043089389801
805,the old lady would suffer a heart attack,A very old lady won a million dollars in a lottery .,0.396892786026001
806,to tell her the news,"He'll know how to break the news to her gently.""",0.405631422996521
807,The terrorists all surrendered  to the police and soldiers.,"Shortly after it left Beilen, ten miles away, the terrorists stopped the train and seized the passen",0.4908862497855102
808,The acts of violence shocked the whole country.,The twin acts of violence were not the first signs of South Molucca anger.,0.2762705981731415
809,people were in a hurry,"During that time, since it was rush hour, 1,100 people went through the station, most of them on the",0.1867389678955078
810,would urge them to continue walking,,0.0
811,find out people's reaction under such a circumstance,"During that time, since it was rush hour, 1,100 people went through the station, most of them on the",0.16592648347738514
812,set us to think about our life,,0.0
813,will increase much faster in China than in France,It is estimated to take China a mere 27 years to achieve this same increase.,0.3355872631072998
814,The diseases and disability of older people.,There are many older people in the world and there will be many more.,0.3385249972343445
815,be valued by the younger generations,Another significant problem is the need for the younger generations to understand and value the olde,0.29144260462896066
816,Providing free health care for sick older people.,There are many older people in the world and there will be many more.,0.23865562677383423
817,Unexpected things will make you excited and surprised.,,0.0
818,it will let the audience choose the performers and the music,"The audience will be given a chance to decide what songs they want to hear, which is sure to bring a",0.2896198630332947
819,4.,,0.0
820,we can enjoy a large variety of cultural activities in Beijing,"On display are more than 30 of their latest works, which capture the wondrous variety of life in uni",0.37049448695989207
821,The return of a college degree is less than often quoted.,"says Sandy Baum, a Skidmore economist who studied the value of a college degree for the College Boar",0.3570022678359537
822,By going on for higher degrees.,"But those who've gone on to earn MBAs, law degrees, or other professional degrees earn about $100,00",0.2002892792224884
823,Students from low-income families still think degrees are profitable to change their life.,"Then, if you remove the cost of a college degree--about ,$30,000 in tuition and books for students w",0.3964541554450989
824,They don't want the users to pay attention to it.,"Apple, for example, doesn't want iPhones to come closer to you than 1.5 centimeters; Research In Mot",0.2433903796617926
825,Be careful when using cell phones.,Holding a cell phone against your ear or storing it in your pocket may be dangerous to your health.,0.45598313212394714
826,Gift Ideas for High School Students,"It's almost time to head back to school, and well, it' s never too early to start shopping for those",0.35822930932044983
827,Fuji Fine Pix Z20fd.,Fuji Fine Pix Z20fd: This sub - $ 200 digital camera is the perfect thing for any high school studen,0.41259740214503227
